HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.vid_url,Answer.answer,Approve,Reject 
304QEQWKZPXWPGAULFLMDUKEK430O3,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,34V1S5K3GTERJOQXBHNNDPU2DPM693,A367GMQ1MK9N0B,Submitted,Mon Aug 21 19:46:02 PDT 2017,Mon Aug 21 19:51:40 PDT 2017,Mon Aug 28 19:51:40 PDT 2017,,,,338,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_029.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":10.46,""start_time"":6.72},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":27.32,""start_time"":22.47},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":34.67,""start_time"":29.88}]}]",x,
304QEQWKZPXWPGAULFLMDUKEK430O3,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3HMVI3QICK5BD3X8DN3MHAWCEK1Y1Q,A11R9XFIQDY9SP,Submitted,Mon Aug 21 11:58:04 PDT 2017,Mon Aug 21 12:01:45 PDT 2017,Mon Aug 28 12:01:45 PDT 2017,,,,221,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_029.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":11.85,""start_time"":8.22}]}]",x,
304QEQWKZPXWPGAULFLMDUKEK430O3,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3I02618YA1JXDMW5OOHNFL8XLDKPUD,A1A8MV3CZHDADG,Submitted,Mon Aug 21 14:08:48 PDT 2017,Mon Aug 21 14:11:35 PDT 2017,Mon Aug 28 14:11:35 PDT 2017,,,,167,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_029.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":11.15,""start_time"":7.81},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":27.57,""start_time"":21.39},{""cam_view"":""back"",""slow_motion"":true,""stop_time"":34.89,""start_time"":29.45}]}]",x,
304QEQWKZPXWPGAULFLMDUKEK430O3,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3PXX5PX6LYBBUJHXZEIVK0REX7EBA5,A26KS0EB5XV4N9,Submitted,Mon Aug 21 18:58:48 PDT 2017,Mon Aug 21 19:02:30 PDT 2017,Mon Aug 28 19:02:30 PDT 2017,,,,222,100% (2/2),100% (2/2),100% (2/2),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_029.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":true,""stop_time"":11.69,""start_time"":8.58},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":12.92,""start_time"":8.52},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":15.36,""start_time"":10.07}]}]",x,
32K26U12DN1LEKKLY3VVNTY5AM8VDS,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,30H4UDGLT3VE0ERWFMQ1OBR38SNMPQ,A1A8MV3CZHDADG,Submitted,Mon Aug 21 14:35:10 PDT 2017,Mon Aug 21 14:38:13 PDT 2017,Mon Aug 28 14:38:13 PDT 2017,,,,183,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_032.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":8.26,""start_time"":4.08},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":28.06,""start_time"":20.78},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":34.06,""start_time"":29.45}]}]",x,
32K26U12DN1LEKKLY3VVNTY5AM8VDS,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3D4CH1LGEB6TGHF3NUW9PG7R72I9GZ,A1GQ7RCLMXLYV0,Submitted,Mon Aug 21 16:55:34 PDT 2017,Mon Aug 21 16:56:43 PDT 2017,Mon Aug 28 16:56:43 PDT 2017,,,,69,100% (16/16),100% (16/16),100% (16/16),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_032.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":8.07,""start_time"":4.83},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":27.97,""start_time"":21.62},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":33.92,""start_time"":29.68}]}]",x,
32K26U12DN1LEKKLY3VVNTY5AM8VDS,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3L2IS5HSFBVXA1KS894VBW32L0LNUL,A2VVA21VWJ11ZW,Submitted,Mon Aug 21 19:52:32 PDT 2017,Mon Aug 21 19:53:22 PDT 2017,Mon Aug 28 19:53:22 PDT 2017,,,,50,100% (50/50),100% (50/50),100% (50/50),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_032.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":8.99,""start_time"":4.91},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":28.98,""start_time"":21.31},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":34.12,""start_time"":30.32}]}]",x,
32K26U12DN1LEKKLY3VVNTY5AM8VDS,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3R0T90IZ1TPVEFM6ZE60R68ZDNFCGD,A3IHT5UF89EJAG,Submitted,Mon Aug 21 15:51:27 PDT 2017,Mon Aug 21 15:54:35 PDT 2017,Mon Aug 28 15:54:35 PDT 2017,,,,188,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_032.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":8.86,""start_time"":3.38},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":27.97,""start_time"":20.71},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":34.85,""start_time"":29.22}]}]",x,
32K26U12DN1LEKKLY3VVNTY5AM8VDS,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3ZY8KE4ISKGIQDMKTR6HBC0Q4HEVQ0,A2H9COVN7HMNLL,Submitted,Mon Aug 21 18:15:15 PDT 2017,Mon Aug 21 18:16:31 PDT 2017,Mon Aug 28 18:16:31 PDT 2017,,,,76,100% (1/1),100% (1/1),100% (1/1),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_032.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""front"",""slow_motion"":false,""stop_time"":10.38,""start_time"":6.62},{""cam_view"":""front"",""slow_motion"":false,""stop_time"":10.02,""start_time"":6.03},{""cam_view"":""front"",""slow_motion"":false,""stop_time"":9.92,""start_time"":6.19}]}]",,You only label one or less instance which doesn't meet our demand.
3MVY4USGB60MU3J3WMR133UB3NMISC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,32RIADZISTHV9GII1ZUZXMFE9LR4SB,A3IHT5UF89EJAG,Submitted,Mon Aug 21 15:39:52 PDT 2017,Mon Aug 21 15:41:57 PDT 2017,Mon Aug 28 15:41:57 PDT 2017,,,,125,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_058.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":16.99,""start_time"":14.34},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":35.27,""start_time"":28.8},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":44.22,""start_time"":37.04}]}]",x,
3MVY4USGB60MU3J3WMR133UB3NMISC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3FPRZHYEPZKQJCGIVGULY47FUN13V2,A1A8MV3CZHDADG,Submitted,Mon Aug 21 13:00:35 PDT 2017,Mon Aug 21 13:04:40 PDT 2017,Mon Aug 28 13:04:40 PDT 2017,,,,245,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_058.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":17.26,""start_time"":14.34},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":34.19,""start_time"":29.09},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":43.64,""start_time"":37.12}]}]",x,
3MVY4USGB60MU3J3WMR133UB3NMISC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3IAS3U3I0GTMPGMTMZPGEI8GLKO2BT,A1YGSIQI52QT9L,Submitted,Mon Aug 21 20:22:43 PDT 2017,Mon Aug 21 20:23:45 PDT 2017,Mon Aug 28 20:23:45 PDT 2017,,,,62,100% (48/48),100% (48/48),100% (48/48),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_058.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":17.14,""start_time"":6.2},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":34.19,""start_time"":28.75},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":43.38,""start_time"":37.26}]}]",x,
3MVY4USGB60MU3J3WMR133UB3NMISC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3L70J4KAZHZ49GFHDA91FQFE0TRDAH,ARMFGI3LBQ0KT,Submitted,Mon Aug 21 19:22:10 PDT 2017,Mon Aug 21 19:22:52 PDT 2017,Mon Aug 28 19:22:52 PDT 2017,,,,42,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_058.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":16.84,""start_time"":14.6},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":0,""start_time"":0},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":0,""start_time"":0}]}]",,You only label one or less instance which doesn't meet our demand.
3MVY4USGB60MU3J3WMR133UB3NMISC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3TE3O85731L95N3IIWB6EXDK36Q2R5,A2KQHXV49W75I4,Submitted,Mon Aug 21 19:19:21 PDT 2017,Mon Aug 21 19:21:28 PDT 2017,Mon Aug 28 19:21:28 PDT 2017,,,,127,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_058.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":17.78,""start_time"":13.53},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":35.42,""start_time"":28.9},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":44.35,""start_time"":37.07}]}]",x,
3IQ9O0AYW6CN93WILMWRD8QX560IT1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3KKG4CDWKJBD41MJSTU8GRAOHXZ942,A1A8MV3CZHDADG,Submitted,Mon Aug 21 15:26:32 PDT 2017,Mon Aug 21 15:28:53 PDT 2017,Mon Aug 28 15:28:53 PDT 2017,,,,141,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_057.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":13.78,""start_time"":11.07},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":29.06,""start_time"":22.72},{""cam_view"":""back"",""slow_motion"":true,""stop_time"":35.79,""start_time"":31.23}]}]",x,
3IQ9O0AYW6CN93WILMWRD8QX560IT1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3RXPCZQMQQOBRCC8JHHGAAP89QWG1Z,A1GQ7RCLMXLYV0,Submitted,Mon Aug 21 17:28:49 PDT 2017,Mon Aug 21 17:29:55 PDT 2017,Mon Aug 28 17:29:55 PDT 2017,,,,66,100% (16/16),100% (16/16),100% (16/16),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_057.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":14.28,""start_time"":10.87},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":29.08,""start_time"":22.79},{""cam_view"":""back"",""slow_motion"":true,""stop_time"":36,""start_time"":31.57}]}]",x,
3IQ9O0AYW6CN93WILMWRD8QX560IT1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3URFVVM166VRRQYBBXFP6JABVDQZU9,A2GEEAIW2BIMEH,Submitted,Mon Aug 21 18:31:35 PDT 2017,Mon Aug 21 18:32:44 PDT 2017,Mon Aug 28 18:32:44 PDT 2017,,,,69,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_057.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":15.12,""start_time"":9.34},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":30.31,""start_time"":23.18},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":37.42,""start_time"":31.82}]}]",x,
3IQ9O0AYW6CN93WILMWRD8QX560IT1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3ZOTGHDK5JOZD9S0KJ98BKLJQBNOSZ,A1ERFQSUAYN7OI,Submitted,Mon Aug 21 13:29:12 PDT 2017,Mon Aug 21 13:31:59 PDT 2017,Mon Aug 28 13:31:59 PDT 2017,,,,167,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_057.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":14.62,""start_time"":9.93},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":30.52,""start_time"":22.93},{""cam_view"":""back"",""slow_motion"":true,""stop_time"":39.76,""start_time"":31.37}]}]",x,
